fold,sample_index,tissue_label,class_id,split
2,2328,Stomach,15,val
1,816,Colon,5,train
1,602,Breast,3,train
3,2709,Colon,5,train
3,1733,Colon,5,train
1,2629,Colon,5,train
1,1098,Thyroid,17,train
3,1804,Colon,5,train
3,929,Lung,10,val
2,1129,Pancreatic,12,train
2,1157,Adrenal_gland,0,train
2,2083,Liver,9,train
2,182,Breast,3,train
2,2037,Kidney,8,val
1,585,Breast,3,train
3,1821,Colon,5,train
2,1235,Testis,16,test
1,1460,Bile-duct,1,train
3,408,Breast,3,train
2,1105,Esophagus,6,train
1,2489,Stomach,15,val
3,1063,Esophagus,6,train
3,465,Breast,3,val
3,1639,Breast,3,train
3,2220,Liver,9,train
2,2322,Stomach,15,test
2,1358,Adrenal_gland,0,test
1,1198,Adrenal_gland,0,test
2,418,Breast,3,train
2,1504,Breast,3,train
3,717,Colon,5,train
2,1986,HeadNeck,7,train
2,2456,Colon,5,train
3,153,Breast,3,train
1,1469,Bile-duct,1,test
2,2144,Ovarian,11,test
1,1187,Adrenal_gland,0,val
1,414,Breast,3,train
3,724,Colon,5,train
1,1503,Colon,5,train
1,1951,Colon,5,train
1,1458,Bile-duct,1,train
3,330,Breast,3,test
3,255,Breast,3,train
1,1627,Bile-duct,1,train
3,40,Breast,3,train
2,1335,Adrenal_gland,0,val
1,844,Colon,5,train
3,847,Kidney,8,train
3,386,Breast,3,train
2,910,Lung,10,train
3,1406,Adrenal_gland,0,train
3,1472,Bile-duct,1,train
2,2214,Prostate,13,train
3,2026,HeadNeck,7,train
3,2676,Colon,5,test
3,202,Breast,3,train
2,1927,HeadNeck,7,train
2,1638,Colon,5,train
3,1100,Adrenal_gland,0,val
1,1883,Colon,5,train
1,2477,Stomach,15,test
3,745,Colon,5,train
3,364,Breast,3,train
1,121,Breast,3,train
1,207,Breast,3,train
2,934,Thyroid,17,train
1,2611,Colon,5,train
1,2339,Pancreatic,12,test
2,1461,Bladder,2,test
2,882,Esophagus,6,test
2,2450,Colon,5,train
3,990,Uterus,18,train
3,898,Ovarian,11,val
1,1394,Bile-duct,1,train
1,1483,Colon,5,train
2,2345,Stomach,15,val
3,638,Breast,3,train
3,1130,Adrenal_gland,0,train
1,924,Breast,3,train
1,97,Breast,3,train
1,2335,Pancreatic,12,train
2,1212,Bile-duct,1,train
3,1013,Thyroid,17,val
3,198,Breast,3,train
3,1907,Colon,5,train
2,1051,Adrenal_gland,0,train
1,2409,Prostate,13,train
1,1925,Colon,5,train
3,460,Breast,3,train
1,702,Breast,3,train
1,2610,Colon,5,val
2,926,Lung,10,val
1,1191,Adrenal_gland,0,test
1,2308,Ovarian,11,val
3,279,Breast,3,train
1,1734,Breast,3,train
1,288,Breast,3,train
3,473,Breast,3,train
3,2278,Ovarian,11,val
3,332,Breast,3,train
3,1423,Adrenal_gland,0,train
3,1250,Bile-duct,1,train
3,2339,Prostate,13,train
2,228,Breast,3,train
3,1140,Adrenal_gland,0,train
2,2457,Colon,5,train
2,878,Esophagus,6,train
3,2375,Prostate,13,train
2,404,Breast,3,train
2,1400,Bile-duct,1,train
3,517,Breast,3,train
1,825,Colon,5,train
3,869,Prostate,13,train
2,861,Ovarian,11,val
1,1667,Bladder,2,test
3,577,Breast,3,train
2,1159,Adrenal_gland,0,train
2,2274,Skin,14,val
2,1001,Esophagus,6,train
3,754,Colon,5,train
1,1763,Cervix,4,test
3,2150,Kidney,8,test
2,1299,Colon,5,train
2,1392,Adrenal_gland,0,train
1,989,Esophagus,6,train
3,2046,HeadNeck,7,train
1,1338,Cervix,4,train
3,227,Breast,3,train
1,389,Breast,3,train
2,845,Stomach,15,val
2,221,Breast,3,train
2,2436,Colon,5,train
1,932,Bladder,2,val
3,1340,Bile-duct,1,train
1,1367,Cervix,4,train
3,578,Breast,3,train
1,1568,Adrenal_gland,0,train
1,1382,Bile-duct,1,train
1,201,Breast,3,train
2,437,Breast,3,train
1,507,Breast,3,train
1,2467,Stomach,15,test
1,1502,Colon,5,train
2,1298,Colon,5,train
2,898,Lung,10,test
3,662,Breast,3,train
1,2419,Skin,14,train
2,1518,Breast,3,train
1,2653,Colon,5,train
1,1365,Cervix,4,test
2,1089,Esophagus,6,val
1,1083,Thyroid,17,train
1,1572,Adrenal_gland,0,train
1,151,Breast,3,train
1,871,Lung,10,test
3,2127,HeadNeck,7,train
2,1739,Colon,5,train
3,1547,Bile-duct,1,val
3,2223,Liver,9,train
3,2119,HeadNeck,7,test
3,528,Breast,3,train
2,1357,Adrenal_gland,0,train
1,651,Breast,3,train
2,1425,Bile-duct,1,train
1,1044,Lung,10,train
1,2049,Colon,5,train
3,2465,Testis,16,val
2,2484,Colon,5,train
2,476,Breast,3,train
2,1706,Colon,5,train
2,304,Breast,3,train
3,2114,HeadNeck,7,train
3,1950,Esophagus,6,val
3,2596,Uterus,18,train
2,831,Prostate,13,val
2,1539,Breast,3,train
3,2243,Liver,9,val
3,550,Breast,3,train
1,424,Breast,3,train
3,457,Breast,3,train
3,1525,Bile-duct,1,train
3,1604,Bladder,2,train
1,2566,Thyroid,17,train
1,1261,Esophagus,6,train
2,529,Breast,3,val
3,2431,Stomach,15,test
1,1519,Colon,5,train
3,810,Colon,5,train
2,496,Breast,3,train
2,2276,Skin,14,val
3,1383,Colon,5,train
3,2126,HeadNeck,7,train
2,359,Breast,3,train
3,1736,Colon,5,train
3,1708,Colon,5,train
3,2407,Skin,14,test
2,425,Breast,3,train
3,765,Colon,5,train
3,2692,Colon,5,train
1,2282,Ovarian,11,val
1,1062,Uterus,18,test
1,2043,Colon,5,train
1,1173,Adrenal_gland,0,train
2,2207,Pancreatic,12,test
3,1890,Colon,5,train
2,2217,Prostate,13,test
2,2277,Skin,14,test
3,2368,Prostate,13,test
2,1267,Bile-duct,1,train
1,1300,Pancreatic,12,test
2,2173,Pancreatic,12,train
1,2302,Ovarian,11,test
3,1390,Colon,5,train
3,1354,Colon,5,train
1,1890,Colon,5,train
3,2629,Uterus,18,train
1,1156,Cervix,4,test
1,2037,Colon,5,train
3,1532,Bile-duct,1,train
1,1983,Colon,5,train
1,1692,Breast,3,train
3,866,Prostate,13,val
1,2271,Ovarian,11,train
1,1669,Bladder,2,val
3,1093,Adrenal_gland,0,train
2,899,Lung,10,train
3,2506,Thyroid,17,val
2,2384,Thyroid,17,test
2,1137,Pancreatic,12,train
1,621,Breast,3,train
3,1872,Colon,5,train
3,1085,Cervix,4,train
1,1554,Adrenal_gland,0,val
1,463,Breast,3,train
3,373,Breast,3,train
2,74,Breast,3,train
2,1069,Adrenal_gland,0,train
3,1068,Esophagus,6,train
3,613,Breast,3,train
2,733,Colon,5,train
2,104,Breast,3,train
2,67,Breast,3,train
1,811,Colon,5,train
1,966,Stomach,15,val
2,1150,Adrenal_gland,0,train
3,2452,Stomach,15,train
1,2524,Testis,16,test
2,2065,Liver,9,train
3,2595,Uterus,18,train
1,2180,Kidney,8,train
3,949,Lung,10,test
1,542,Breast,3,train
2,1800,Colon,5,train
2,2303,Skin,14,test
1,1617,Bile-duct,1,train
3,2565,Uterus,18,train
3,2448,Stomach,15,test
3,155,Breast,3,train
3,2107,HeadNeck,7,train
1,1161,Cervix,4,train
3,1198,Adrenal_gland,0,train
3,1269,Bile-duct,1,val
2,1550,Breast,3,train
2,1303,Colon,5,train
2,1170,Adrenal_gland,0,train
2,2179,Pancreatic,12,train
2,794,Colon,5,train
2,929,Lung,10,train
1,857,Colon,5,train
1,1262,Esophagus,6,train
2,893,Pancreatic,12,train
2,1241,Testis,16,train
1,421,Breast,3,train
1,955,Kidney,8,val
1,1383,Bile-duct,1,test
2,646,Breast,3,train
2,1921,HeadNeck,7,train
3,680,Breast,3,train
3,733,Colon,5,train
3,1251,Bile-duct,1,train
1,2166,HeadNeck,7,val
3,1541,Bile-duct,1,val
3,808,Colon,5,train
3,369,Breast,3,train
3,223,Breast,3,train
3,2271,Ovarian,11,test
1,2515,Testis,16,train
1,2384,Prostate,13,train
3,346,Breast,3,train
1,1606,Bile-duct,1,train
2,581,Breast,3,train
2,1384,Adrenal_gland,0,train
3,1211,Pancreatic,12,val
1,1775,Cervix,4,train
2,272,Breast,3,train
2,117,Breast,3,train
3,805,Colon,5,train
3,1444,Adrenal_gland,0,train
1,1451,Bile-duct,1,val
2,30,Breast,3,train
3,2070,HeadNeck,7,train
1,221,Breast,3,train
3,2429,Stomach,15,val
2,1332,Adrenal_gland,0,train
2,401,Breast,3,train
2,850,Colon,5,train
1,826,Colon,5,train
1,1839,Colon,5,train
1,304,Breast,3,train
2,708,Colon,5,train
2,1489,Bladder,2,train
1,439,Breast,3,train
2,1624,Colon,5,train
1,1086,Skin,14,train
3,439,Breast,3,train
1,1008,Esophagus,6,test
3,1729,Colon,5,train
2,1615,Colon,5,train
3,429,Breast,3,train
1,2517,Testis,16,train
1,1457,Bile-duct,1,train
2,338,Breast,3,train
3,1186,Adrenal_gland,0,train
3,2545,Uterus,18,test
1,1504,Colon,5,train
3,2224,Liver,9,test
2,1648,Colon,5,train
3,215,Breast,3,train
2,1334,Adrenal_gland,0,train
1,1231,Esophagus,6,train
1,2432,Skin,14,train
3,2721,Colon,5,train
2,1312,Colon,5,train
1,669,Breast,3,train
1,1073,Thyroid,17,train
3,2679,Colon,5,train
1,991,Esophagus,6,train
3,21,Breast,3,train
2,671,Breast,3,train
2,2128,Ovarian,11,train
2,2211,Pancreatic,12,train
1,2016,Colon,5,train
2,2060,Liver,9,val
1,1030,Lung,10,test
3,910,Esophagus,6,train
3,41,Breast,3,train
3,814,Colon,5,train
2,103,Breast,3,train
3,1510,Bile-duct,1,train
3,436,Breast,3,test
2,324,Breast,3,train
3,1257,Bile-duct,1,train
2,2424,Thyroid,17,train
1,709,Breast,3,train
3,1223,Adrenal_gland,0,train
3,2028,HeadNeck,7,train
2,748,Colon,5,train
2,796,Colon,5,train
2,2058,Liver,9,train
3,2582,Uterus,18,train
3,654,Breast,3,train
2,2268,Skin,14,test
1,696,Breast,3,train
1,1980,Colon,5,train
2,488,Breast,3,train
1,2154,HeadNeck,7,train
2,1943,HeadNeck,7,test
3,1984,Esophagus,6,train
3,2681,Colon,5,train
1,2198,Liver,9,train
1,1496,Colon,5,train
2,1029,Cervix,4,train
3,1513,Bile-duct,1,test
1,361,Breast,3,train
2,2129,Ovarian,11,test
1,909,Colon,5,train
3,1322,Bile-duct,1,val
3,1104,Adrenal_gland,0,train
1,454,Breast,3,train
1,62,Breast,3,train
3,1879,Colon,5,train
2,1651,Colon,5,train
2,2378,Testis,16,train
3,2082,HeadNeck,7,train
1,1952,Colon,5,train
1,1164,Cervix,4,train
3,1956,Esophagus,6,train
3,23,Breast,3,train
3,984,Uterus,18,train
3,897,Ovarian,11,test
3,1000,Uterus,18,val
3,513,Breast,3,train
1,405,Breast,3,train
1,809,Colon,5,train
2,514,Breast,3,train
2,97,Breast,3,train
1,915,Kidney,8,train
1,1687,Breast,3,train
2,1439,Bile-duct,1,train
3,2535,Uterus,18,train
2,704,Colon,5,train
2,434,Breast,3,train
2,786,Breast,3,train
1,89,Breast,3,train
2,58,Breast,3,train
3,1109,Adrenal_gland,0,train
2,1247,Testis,16,train
2,967,Skin,14,train
3,1389,Colon,5,train
3,1289,Testis,16,test
1,54,Breast,3,train
1,1882,Colon,5,train
2,576,Breast,3,train
3,499,Breast,3,train
3,1156,Esophagus,6,train
1,703,Breast,3,train
2,2342,Stomach,15,val
3,1325,Bile-duct,1,train
1,2597,Colon,5,train
2,1086,Esophagus,6,train
1,1613,Bile-duct,1,train
2,2036,Kidney,8,val
2,1694,Colon,5,train
2,627,Breast,3,train
1,2332,Pancreatic,12,train
2,1326,Colon,5,train
1,2494,Stomach,15,val
2,1629,Colon,5,train
3,822,Lung,10,train
2,2154,Pancreatic,12,val
3,1688,Cervix,4,train
2,230,Breast,3,train
1,2495,Stomach,15,train
1,2401,Prostate,13,train
2,2494,Colon,5,train
2,817,Bladder,2,test
2,350,Breast,3,train
3,590,Breast,3,train
3,1088,Cervix,4,test
2,718,Colon,5,train
1,211,Breast,3,test
2,695,Colon,5,train
2,662,Breast,3,train
3,2309,Ovarian,11,train
3,1712,Colon,5,test
1,2297,Ovarian,11,val
3,1486,Bile-duct,1,train
2,1101,Esophagus,6,train
1,2407,Prostate,13,val
3,2325,Pancreatic,12,train
2,1793,Colon,5,val
1,631,Breast,3,train
2,308,Breast,3,train
2,342,Breast,3,train
1,385,Breast,3,train
1,1788,Cervix,4,train
1,1694,Breast,3,train
1,2341,Pancreatic,12,train
3,1579,Bladder,2,test
1,1791,Cervix,4,train
2,2515,Colon,5,train
2,802,Kidney,8,test
2,868,Esophagus,6,train
2,57,Breast,3,train
2,788,Breast,3,train
2,1499,Bladder,2,train
2,1736,Colon,5,train
1,775,Colon,5,test
2,735,Colon,5,test
1,20,Breast,3,train
1,420,Breast,3,train
3,969,Uterus,18,train
1,1708,Breast,3,train
3,2637,Colon,5,train
2,2067,Liver,9,train
2,2137,Ovarian,11,test
1,2544,Thyroid,17,train
2,2337,Stomach,15,train
3,599,Breast,3,train
1,632,Breast,3,train
3,1591,Bladder,2,val
1,972,Ovarian,11,train
1,1942,Colon,5,train
1,1599,Bile-duct,1,train
3,282,Breast,3,train
1,1075,Thyroid,17,train
2,10,Breast,3,train
3,2688,Colon,5,train
1,2513,Testis,16,test
3,2619,Uterus,18,train
1,1924,Colon,5,train
2,1770,Colon,5,train
1,744,Colon,5,train
3,924,Esophagus,6,val
1,4,Breast,3,train
3,1859,Colon,5,train
1,983,Esophagus,6,train
3,2123,HeadNeck,7,val
1,1273,Adrenal_gland,0,val
2,1414,Bile-duct,1,val
3,1913,Colon,5,train
2,1152,Adrenal_gland,0,train
3,269,Breast,3,train
1,1934,Colon,5,train
3,574,Breast,3,train
2,2006,HeadNeck,7,test
2,2014,Kidney,8,test
3,2090,HeadNeck,7,train
1,1078,Thyroid,17,test
2,2192,Pancreatic,12,train
2,1619,Colon,5,train
2,2143,Ovarian,11,train
1,1559,Adrenal_gland,0,train
2,1353,Adrenal_gland,0,train
3,539,Breast,3,train
2,1106,Esophagus,6,train
1,999,Esophagus,6,train
2,1807,Colon,5,train
1,2035,Colon,5,train
3,1161,Esophagus,6,train
3,1128,Adrenal_gland,0,train
2,503,Breast,3,train
1,1523,Adrenal_gland,0,train
3,809,Colon,5,train
2,2196,Pancreatic,12,train
3,1667,Cervix,4,val
1,1063,Uterus,18,train
3,716,Colon,5,train
3,1283,Bile-duct,1,train
1,2461,Skin,14,test
1,1328,Cervix,4,train
2,2118,Ovarian,11,test
1,782,Colon,5,train
2,737,Colon,5,train
1,144,Breast,3,train
3,1519,Bile-duct,1,train
2,393,Breast,3,train
1,2242,Liver,9,train
2,48,Breast,3,train
1,971,Ovarian,11,test
1,1855,Colon,5,train
1,843,Colon,5,train
2,2327,Stomach,15,test
1,1869,Colon,5,train
2,966,Skin,14,train
1,1229,Esophagus,6,train
3,305,Breast,3,train
3,505,Breast,3,train
3,1982,Esophagus,6,train
1,762,Colon,5,train
2,1839,Esophagus,6,train
2,462,Breast,3,train
3,1485,Bile-duct,1,train
3,1210,Pancreatic,12,train
2,1544,Breast,3,train
1,2192,Liver,9,train
3,1792,Colon,5,train
3,422,Breast,3,train
3,620,Breast,3,train
1,2004,Colon,5,train
1,268,Breast,3,train
1,2526,Testis,16,train
3,1167,Esophagus,6,train
3,2068,HeadNeck,7,train
2,1057,Adrenal_gland,0,val
3,743,Colon,5,train
2,2476,Colon,5,train
1,2113,HeadNeck,7,train
1,1978,Colon,5,train
3,860,Bladder,2,val
2,892,Esophagus,6,train
1,1455,Bile-duct,1,train
3,2023,HeadNeck,7,train
2,1000,Esophagus,6,train
3,1483,Bile-duct,1,train
2,2215,Prostate,13,train
2,1253,Testis,16,val
3,302,Breast,3,train
1,1699,Breast,3,train
2,1701,Colon,5,train
2,246,Breast,3,train
1,2284,Ovarian,11,train
3,1351,Colon,5,train
3,1245,Cervix,4,train
2,112,Breast,3,train
2,2177,Pancreatic,12,train
3,1787,Colon,5,test
1,448,Breast,3,train
3,968,Uterus,18,val
2,2150,Ovarian,11,val
3,1412,Adrenal_gland,0,val
1,2381,Prostate,13,train
1,1041,Lung,10,train
1,1579,Bile-duct,1,train
3,2405,Skin,14,train
1,224,Breast,3,train
2,2493,Colon,5,train
2,2168,Pancreatic,12,train
3,187,Breast,3,train
3,1764,Colon,5,train
1,1932,Colon,5,train
2,495,Breast,3,train
2,585,Breast,3,train
3,933,Lung,10,train
3,1288,Testis,16,val
1,471,Breast,3,train
2,2467,Colon,5,train
1,863,Colon,5,train
3,1095,Adrenal_gland,0,train
1,1880,Colon,5,train
2,1073,Adrenal_gland,0,train
3,2099,HeadNeck,7,train
1,486,Breast,3,train
2,1593,Colon,5,train
3,932,Lung,10,train
2,1737,Colon,5,train
2,776,Lung,10,train
2,1398,Adrenal_gland,0,train
1,2563,Thyroid,17,test
1,939,Prostate,13,val
2,1402,Bile-duct,1,test
3,348,Breast,3,train
1,253,Breast,3,train
1,320,Breast,3,train
3,2417,Stomach,15,train
2,1525,Breast,3,train
3,2486,Thyroid,17,val
2,894,Pancreatic,12,train
3,681,Breast,3,train
2,2313,Skin,14,val
1,295,Breast,3,train
3,691,Breast,3,train
1,338,Breast,3,train
2,1644,Colon,5,train
2,1283,Bile-duct,1,train
3,1414,Adrenal_gland,0,test
1,2251,Liver,9,train
1,2125,HeadNeck,7,train
3,1199,Adrenal_gland,0,train
1,1223,Esophagus,6,train
2,1572,Cervix,4,train
2,2421,Thyroid,17,val
3,425,Breast,3,train
1,2498,Stomach,15,val
2,361,Breast,3,train
1,240,Breast,3,train
2,1121,Adrenal_gland,0,train
2,600,Breast,3,train
1,1484,Colon,5,train
1,2216,Liver,9,train
2,335,Breast,3,train
1,1567,Adrenal_gland,0,train
1,313,Breast,3,train
1,2552,Thyroid,17,val
1,1872,Colon,5,train
1,1500,Colon,5,train
2,1346,Adrenal_gland,0,train
2,538,Breast,3,train
1,2084,Esophagus,6,train
1,1137,Esophagus,6,train
2,113,Breast,3,train
2,1410,Bile-duct,1,test
2,609,Breast,3,train
1,1807,Cervix,4,train
3,981,Uterus,18,train
1,2405,Prostate,13,train
3,1024,Cervix,4,train
3,623,Breast,3,train
2,701,Colon,5,train
2,2295,Skin,14,train
1,1843,Colon,5,train
1,2063,Esophagus,6,train
3,1145,Adrenal_gland,0,train
1,980,Esophagus,6,train
2,2444,Colon,5,train
3,1997,HeadNeck,7,train
3,976,Uterus,18,train
1,2641,Colon,5,train
3,925,Esophagus,6,test
3,216,Breast,3,train
3,1176,Esophagus,6,train
3,982,Uterus,18,train
3,1559,Bladder,2,val
2,1561,Cervix,4,val
3,1139,Adrenal_gland,0,train
1,858,Colon,5,train
1,252,Breast,3,train
1,2338,Pancreatic,12,train
3,210,Breast,3,train
1,356,Breast,3,train
1,167,Breast,3,train
3,1332,Bile-duct,1,train
3,2195,Liver,9,train
3,8,Breast,3,train
2,464,Breast,3,train
3,1966,Esophagus,6,val
3,2047,HeadNeck,7,val
3,1029,Cervix,4,train
3,1105,Adrenal_gland,0,train
3,2033,HeadNeck,7,train
3,322,Breast,3,train
1,127,Breast,3,train
3,1158,Esophagus,6,train
1,1929,Colon,5,train
3,405,Breast,3,train
2,808,Kidney,8,train
1,2034,Colon,5,train
3,1236,Cervix,4,test
3,1993,HeadNeck,7,train
3,260,Breast,3,train
1,1716,Breast,3,train
2,2139,Ovarian,11,train
2,348,Breast,3,train
1,1849,Colon,5,train
3,371,Breast,3,train
1,327,Breast,3,train
2,2012,HeadNeck,7,val
3,2125,HeadNeck,7,val
1,516,Breast,3,val
2,1336,Adrenal_gland,0,test
1,1774,Cervix,4,train
3,30,Breast,3,train
2,2479,Colon,5,train
2,1230,Testis,16,val
3,530,Breast,3,train
3,2661,Colon,5,train
1,2156,HeadNeck,7,train
1,838,Colon,5,train
3,2018,HeadNeck,7,train
1,215,Breast,3,train
3,2598,Uterus,18,test
3,185,Breast,3,train
1,1387,Bile-duct,1,train
1,534,Breast,3,train
1,2353,Pancreatic,12,train
1,339,Breast,3,train
2,1223,Testis,16,train
1,654,Breast,3,train
1,396,Breast,3,train
3,2042,HeadNeck,7,train
1,17,Breast,3,train
1,1350,Cervix,4,test
2,1464,Bladder,2,train
3,1974,Esophagus,6,train
1,962,Stomach,15,test
2,2505,Colon,5,train
1,511,Breast,3,train
1,869,Lung,10,val
1,1031,Lung,10,val
2,598,Breast,3,train
2,513,Breast,3,train
2,1993,HeadNeck,7,train
1,324,Breast,3,train
1,19,Breast,3,train
3,1107,Adrenal_gland,0,train
3,2250,Liver,9,train
3,31,Breast,3,train
2,262,Breast,3,train
3,61,Breast,3,train
2,2281,Skin,14,val
1,1753,Cervix,4,test
3,1298,Testis,16,train
3,50,Breast,3,train
2,447,Breast,3,train
1,2460,Skin,14,val
1,540,Breast,3,train
1,492,Breast,3,train
3,1387,Colon,5,train
3,2039,HeadNeck,7,train
1,2328,Pancreatic,12,train
3,2488,Thyroid,17,train
3,107,Breast,3,train
3,2578,Uterus,18,test
2,1088,Esophagus,6,train
3,857,Breast,3,train
1,1619,Bile-duct,1,train
2,1857,HeadNeck,7,train
1,549,Breast,3,train
3,1677,Cervix,4,train
3,1783,Colon,5,train
3,2626,Uterus,18,train
1,2528,Testis,16,train
2,606,Breast,3,train
1,1955,Colon,5,train
3,1965,Esophagus,6,test
3,1601,Bladder,2,train
2,903,Lung,10,train
1,1917,Colon,5,train
1,756,Colon,5,train
1,2521,Testis,16,train
1,1331,Cervix,4,test
3,2461,Testis,16,test
3,773,Colon,5,train
3,1711,Colon,5,train
3,2332,Pancreatic,12,test
2,1514,Breast,3,test
3,148,Breast,3,train
2,326,Breast,3,train
3,2423,Stomach,15,val
2,510,Breast,3,train
3,2149,Kidney,8,val
1,130,Breast,3,train
3,2311,Ovarian,11,val
2,732,Colon,5,train
2,192,Breast,3,train
3,1930,Colon,5,train
1,1224,Esophagus,6,test
2,1413,Bile-duct,1,train
1,1729,Breast,3,train
1,58,Breast,3,train
1,233,Breast,3,train
2,982,Thyroid,17,train
1,1755,Cervix,4,test
1,1238,Esophagus,6,train
3,1252,Bile-duct,1,val
2,95,Breast,3,train
1,1964,Colon,5,train
1,1096,Cervix,4,train
2,1037,Adrenal_gland,0,train
2,1621,Colon,5,train
1,1415,Testis,16,test
1,120,Breast,3,train
3,767,Colon,5,train
2,716,Colon,5,train
3,885,Kidney,8,val
3,2547,Uterus,18,test
2,1338,Adrenal_gland,0,train
1,839,Colon,5,train
1,658,Breast,3,train
3,1466,Adrenal_gland,0,train
3,2425,Stomach,15,val
1,1322,Cervix,4,train
2,2205,Pancreatic,12,train
3,974,Uterus,18,train
2,363,Breast,3,train
3,958,Uterus,18,train
1,2522,Testis,16,train
2,884,Esophagus,6,test
1,181,Breast,3,train
3,1133,Adrenal_gland,0,train
1,427,Breast,3,train
2,1032,Adrenal_gland,0,train
1,1885,Colon,5,train
1,124,Breast,3,train
1,1342,Cervix,4,train
2,2025,Kidney,8,val
2,1093,Esophagus,6,val
2,376,Breast,3,train
3,323,Breast,3,train
1,2406,Prostate,13,val
3,2715,Colon,5,train
1,1558,Adrenal_gland,0,train
3,2654,Colon,5,train
1,502,Breast,3,train
1,1093,Cervix,4,train
2,2275,Skin,14,train
3,2575,Uterus,18,val
3,232,Breast,3,train
3,593,Breast,3,train
3,1824,Colon,5,train
1,2614,Colon,5,train
3,1842,Colon,5,val
1,409,Breast,3,train
1,2580,Uterus,18,test
3,136,Breast,3,val
2,1316,Colon,5,train
1,220,Breast,3,train
1,2187,Kidney,8,train
2,1665,Colon,5,train
3,1968,Esophagus,6,train
3,1213,Adrenal_gland,0,val
3,1991,HeadNeck,7,train
3,1780,Colon,5,train
1,1584,Bile-duct,1,train
1,1060,Lung,10,val
3,1862,Colon,5,train
3,127,Breast,3,train
1,1167,Cervix,4,train
1,1992,Colon,5,train
3,1656,Breast,3,train
2,1873,HeadNeck,7,train
3,2536,Uterus,18,train
2,2035,Kidney,8,train
3,333,Breast,3,train
3,1216,Adrenal_gland,0,val
1,624,Breast,3,train
1,1256,Esophagus,6,train
3,1375,Colon,5,train
3,2576,Uterus,18,test
2,2204,Pancreatic,12,val
2,2056,Liver,9,train
2,1979,HeadNeck,7,train
2,1977,HeadNeck,7,train
2,703,Colon,5,train
3,806,Colon,5,train
2,1996,HeadNeck,7,val
3,2308,Ovarian,11,test
1,1142,Esophagus,6,train
3,710,Colon,5,train
3,702,Breast,3,train
3,904,Esophagus,6,train
3,1318,Bile-duct,1,val
3,762,Colon,5,train
3,2386,Skin,14,train
1,1749,Cervix,4,train
3,1467,Adrenal_gland,0,train
3,1089,Cervix,4,val
